,Id,0
191,1652,94966.81067522382
192,1653,91345.41737975692
193,1654,137995.9493363467
194,1655,101818.50269713625
195,1656,140547.4163968605
196,1657,155814.55187867116
197,1658,143180.14741449943
198,1659,99751.8526513679
199,1660,150647.36696048407
200,1661,439040.1618595701
201,1662,368953.6057284931
202,1663,385822.67729390925
203,1664,519700.7650264278
204,1665,342211.03977001086
205,1666,319762.53508941364
206,1667,384023.2622702294
207,1668,374309.2129015974
208,1669,318208.1176251755
209,1670,375193.11895901244
210,1671,260917.68461270258
211,1672,377349.7035325989
212,1673,287748.9062389489
213,1674,244311.99387725024
214,1675,197701.86794573627
215,1676,204322.55075899465
216,1677,221753.35122765042
217,1678,444375.3544563269
218,1679,379573.61950655514
219,1680,350585.1495654546
220,1681,288087.6407051119
221,1682,325163.1269573425
222,1683,181344.75183838513
223,1684,170054.91027426533
224,1685,171809.5668168757
225,1686,152839.02689154493
226,1687,155768.8328779498
227,1688,186395.21333245514
228,1689,189433.00168835884
229,1690,189330.51187581522
230,1691,181139.30947378138
231,1692,261831.14819837362
232,1693,171377.01726058545
233,1694,182997.41273501283
234,1695,160410.88060285896
235,1696,262550.6375194937
236,1697,169847.06141890772
237,1698,345142.8928072662
238,1699,335507.2549526696
239,1700,279432.31133855507
240,1701,286829.10704962537
241,1702,239173.78994231438
242,1703,233929.53139293753
243,1704,260105.27804113273
244,1705,249035.26231823443
245,1706,229553.33791206963
246,1707,227573.2378178127
247,1708,208430.7246999857
248,1709,254524.86589296255
249,1710,216684.93865824584
250,1711,282542.6691660057
251,1712,245291.43743633525
252,1713,276575.10400581313
253,1714,226723.70990151353
254,1715,212003.09579990664
255,1716,184323.91201633867
256,1717,174735.8605578784
257,1718,148287.75759066502
258,1719,234055.30920269713
259,1720,252021.39785579173
260,1721,148281.97146450914
261,1722,113918.8883966729
262,1723,151882.87440514658
263,1724,211045.86127815442
264,1725,232984.19310021633
265,1726,179987.2005161601
266,1727,144493.3423216571
267,1728,141575.01479132194
268,1729,183903.67903183913
269,1730,173641.87103506923
270,1731,109192.34639826976
271,1732,126807.02717604907
272,1733,112287.23332030978
273,1734,120106.5023053824
274,1735,78408.76008962328
275,1736,83254.93399059307
276,1737,275140.4652290144
277,1738,289084.97754210746
278,1739,218004.67117752088
279,1740,212878.65652252035
280,1741,185177.5311993803
281,1742,169491.46848157328
282,1743,174025.58182861935
283,1744,358487.15442186734
284,1745,216966.94753147336
285,1746,167589.1354656904
286,1747,226536.15768783633
287,1748,202642.6403656751
288,1749,129741.06395058753
289,1750,124691.03438911028
290,1751,228107.17417662777
291,1752,95000.10652751895
292,1753,155324.81875300454
293,1754,192267.05396231497
294,1755,170796.10834045662
295,1756,129881.12941173604
296,1757,115314.85455382243
297,1758,148766.3531227894
298,1759,166116.659390321
299,1760,160700.22995635634
300,1761,159777.54857423296
301,1762,173828.391543624
302,1763,205440.90938718803
303,1764,103914.95678058453
304,1765,170650.00699181855
305,1766,172987.77687978419
306,1767,227201.75539878476
307,1768,135246.10352732195
308,1769,165339.26114828745
309,1770,152562.3126024059
310,1771,121788.84313602233
311,1772,137775.7644636114
312,1773,106777.98356286343
313,1774,138310.3970524622
314,1775,134825.75609833281
315,1776,126222.38197995443
316,1777,103240.0748911677
317,1778,141424.63723589992
318,1779,142303.8315396891
319,1780,163711.43140825583
320,1781,124341.1014013649
321,1782,54667.75537435757
322,1783,145548.3753789696
323,1784,94946.85278055677
324,1785,147821.53437861567
325,1786,114405.86961049307
326,1787,145128.3329667151
327,1788,36597.217280353885
328,1789,107135.49791164137
329,1790,59435.398623025976
330,1791,165510.04059459316
331,1792,167384.78889128938
332,1793,136720.3561897655
333,1794,164332.8511985899
334,1795,134993.64310961124
335,1796,101237.07562121237
336,1797,119431.92888702685
337,1798,119756.06438842788
338,1799,90669.52582614077
339,1800,122622.3567965664
340,1801,119723.89361472521
341,1802,95511.1737097241
342,1803,151097.37417351222
343,1804,119498.32382796286
344,1805,120151.30299877236
345,1806,119004.78106756043
346,1807,148145.04529958032
347,1808,129927.28762594145
348,1809,140642.42976723658
349,1810,137921.95521009434
350,1811,116765.96508625755
351,1812,117494.28540836088
352,1813,147336.2095312085
353,1814,91782.63712086715
354,1815,29314.915370179806
355,1816,95210.04289201833
356,1817,113483.60777057335
357,1818,166151.28576242086
358,1819,124869.40925375884
359,1820,10214.759843208827
360,1821,107743.92690297356
361,1822,157966.2905335836
362,1823,20885.76984958863
363,1824,144015.05714011565
364,1825,145344.41205444932
365,1826,90386.22198053543
366,1827,104630.86237669503
367,1828,141219.83208960434
368,1829,139966.29013948934
369,1830,159381.86498349626
370,1831,163430.49553786404
371,1832,22777.304342794698
372,1833,142491.62535486044
373,1834,101528.1580602522
374,1835,140557.66449434636
375,1836,127672.2819957505
376,1837,63239.59432701627
377,1838,111250.82478609076
378,1839,82129.66788504086
379,1840,157572.31392808165
380,1841,142837.0406815703
381,1842,70828.33585810987
382,1843,145744.66119501134
383,1844,138729.81203895016
384,1845,131746.96129863244
385,1846,160742.5546960584
386,1847,160016.98658765107
387,1848,31338.923542660195
388,1849,105227.80876877485
389,1850,101480.0923703257
390,1851,153459.69979376253
391,1852,111308.29251922993
392,1853,108596.10397983389
393,1854,170083.10889010504
394,1855,164986.45009646192
395,1856,217252.51354814228
396,1857,128648.52718882589
397,1858,137202.25887632882
398,1859,103544.877085282
399,1860,148088.7659035488
400,1861,111486.70576190203
401,1862,296379.07941090735
402,1863,279419.07941090735
403,1864,279507.07941090735
404,1865,381672.41402699426
405,1866,351908.54099976737
406,1867,213469.1587298871
407,1868,282964.6274897815
408,1869,206895.8563481765
409,1870,221272.62438481487
410,1871,268532.8275980754
411,1872,176917.87073567277
412,1873,241112.8970146859
413,1874,141985.05060749827
414,1875,190318.52541199978
415,1876,201255.5592095405
416,1877,206015.3181331507
417,1878,194417.94965282502
418,1879,140137.70984518854
419,1880,119784.91309824958
420,1881,244550.90869572666
421,1882,232420.79255686468
422,1883,179303.7034894065
423,1884,204232.00427728612
424,1885,222645.99266883312
425,1886,289834.7097414648
426,1887,213169.19077100605
427,1888,250669.70717709744
428,1889,175646.6705549485
429,1890,89227.65134858014
430,1891,122721.12829001201
431,1892,95785.42598623177
432,1893,124723.91171918111
433,1894,119290.8883966729
434,1895,134229.0632038936
435,1896,135208.216445365
436,1897,126380.27000513626
437,1898,96213.19938737107
438,1899,164346.60765580228
439,1900,156171.5787681681
440,1901,190849.28264930844
441,1902,179810.09937632224
442,1903,215205.56696626917
443,1904,158810.9251131853
444,1905,206739.37116057752
445,1906,183818.99623683374
446,1907,242613.78335995926
447,1908,108629.29932894651
448,1909,120703.78307530656
449,1910,125301.97720324248
450,1911,232361.46882313304
451,1912,324318.5180492862
452,1913,134066.52370437887
453,1914,26844.536646490917
454,1915,353280.13936726237
455,1916,64440.558246394154
456,1917,228228.72545468202
457,1918,124048.89646284143
458,1919,155899.3253986067
459,1920,164561.94444306334
460,1921,385333.2779774023
461,1922,356357.1852758196
462,1923,227775.23055566195
463,1924,225430.51977626374
464,1925,191897.67412298545
465,1926,381656.70013688644
466,1927,126905.07703278959
467,1928,183523.66780468402
468,1929,112926.41081008548
469,1930,111355.73192134453
470,1931,105938.68275501952
471,1932,131825.368970301
472,1933,204255.44005911704
473,1934,188069.55796716735
474,1935,168266.02042964427
475,1936,222283.6917391764
476,1937,182231.59907812718
477,1938,172876.52229185402
478,1939,285108.19507136056
479,1940,206595.75170041714
480,1941,168179.40342830587
481,1942,153854.30223310646
482,1943,247660.48409731127
483,1944,393829.5225874665
484,1945,433556.2497387789
485,1946,154902.03466786304
486,1947,210941.47993467608
487,1948,194561.6585648465
488,1949,248242.39701955207
489,1950,194810.78266593534
490,1951,235189.23614104372
491,1952,200438.42922322452
492,1953,178518.38298496557
493,1954,180362.09247394977
494,1955,143090.425184045
495,1956,271506.29938690225
496,1957,161929.78435931867
497,1958,221688.2326071621
498,1959,130769.47708183341
499,1960,92819.74626471894
500,1961,125114.08608220425
501,1962,88326.4889203594
502,1963,104024.82411511661
503,1964,110437.3631149698
504,1965,132837.02884972095
505,1966,132571.491843638
506,1967,321638.7585664876
507,1968,392247.3908272474
508,1969,401903.61967385793
509,1970,393254.5604965398
510,1971,456710.4530005539
511,1972,367783.6954078311
512,1973,300693.5014854809
513,1974,345932.47253499134
514,1975,-155474.33540230663
515,1976,275980.80701333284
516,1977,338734.86350498116
517,1978,351880.3003280605
518,1979,334372.7566251545
519,1980,215490.01983905723
520,1981,359079.09619823005
521,1982,221634.30154974014
522,1983,196244.7918268335
523,1984,171714.4088486405
524,1985,233899.4576521162
525,1986,215154.8014237485
526,1987,211195.2038646629
527,1988,169441.2098765648
528,1989,191447.39907773957
529,1990,203144.72758010728
530,1991,233775.82646886772
531,1992,218681.9401834961
532,1993,161101.62197935814
533,1994,224992.85686751874
534,1995,188594.31245183805
535,1996,262406.5922132847
536,1997,349523.9498334634
537,1998,323397.1029959945
538,1999,326472.51969850156
539,2000,321768.49815928284
540,2001,313506.97364702215
541,2002,253363.63709565485
542,2003,264491.57622687984
543,2004,276686.33011502726
544,2005,231392.30853546644
545,2006,227049.7619145983
546,2007,247678.83914670628
547,2008,238281.45926454756
548,2009,219084.67402272625
549,2010,202170.61646402813
550,2011,136261.41683577793
551,2012,182853.5481262901
552,2013,182723.4151263847
553,2014,191531.86491177278
554,2015,227212.6348244492
555,2016,201282.94682140835
556,2017,206312.4667401514
557,2018,86665.80692688748
558,2019,134298.02190938778
559,2020,63497.599875056185
560,2021,88748.43795382092
561,2022,222200.32919410197
562,2023,154876.7396534956
563,2024,291224.8212898313
564,2025,368675.1248382502
565,2026,166131.56533845048
566,2027,165351.4905019384
567,2028,159654.38022180228
568,2029,176020.51528243488
569,2030,260157.8210892193
570,2031,232695.49635163043
571,2032,258331.47142104292
572,2033,246292.32331781974
573,2034,185316.83793912642
574,2035,241528.80790203204
575,2036,207403.95665653516
576,2037,225065.63967636228
577,2038,328243.9441751274
578,2039,232860.26074650977
579,2040,281264.2385888174
580,2041,-3645629416357909.5
581,2042,209788.6065186318
582,2043,184091.723012764
583,2044,169817.27041997295
584,2045,207943.07240578113
585,2046,154716.39937509084
586,2047,140712.6810277109
587,2048,143155.69295392605
588,2049,137562.0628710552
589,2050,170475.87117267307
590,2051,97511.80422300845
591,2052,115182.9784342926
592,2053,144239.18070923723
593,2054,78937.26741144527
594,2055,183269.74589391006
595,2056,123939.02700453997
596,2057,91010.44537300151
597,2058,210090.46809724392
598,2059,125960.5968970498
599,2060,183195.2843237631
600,2061,168065.24740345636
601,2062,120616.45136687858
602,2063,116522.587656538
603,2064,142454.14073025575
604,2065,119672.97793104174
605,2066,178065.3916671495
606,2067,101264.22626589239
607,2068,156354.77579221595
608,2069,84598.79004253214
609,2070,121674.99990515783
610,2071,80261.3158796602
611,2072,163252.97164906282
612,2073,118108.9665400167
613,2074,177010.00160503713
614,2075,173873.8592190938
615,2076,109360.66143570608
616,2077,161195.4928041841
617,2078,125096.84557428863
618,2079,137554.5765141449
619,2080,125893.14970032964
620,2081,123972.33694250928
621,2082,134421.6321682986
622,2083,161024.43505424028
623,2084,99577.64147923281
624,2085,115981.28101436328
625,2086,99517.79391195299
626,2087,123945.56891256571
627,2088,99823.00957934093
628,2089,63310.71348426817
629,2090,98087.78254000656
630,2091,119371.78443000698
631,2092,133768.14061165787
632,2093,151322.36910194112
633,2094,115670.37302895123
634,2095,197702.0771282902
635,2096,79638.01098362636
636,2097,95409.7141700047
637,2098,175882.20372720016
638,2099,1609.7510850732215
639,2100,59350.87321640877
640,2101,111052.85217217915
641,2102,92713.54518219037
642,2103,103415.91548670223
643,2104,107808.9027862628
644,2105,136446.9283786607
645,2106,77732.28046576213
646,2107,180409.7470853282
647,2108,127486.43703773431
648,2109,121336.2264926075
649,2110,121714.94503699197
650,2111,159314.98264482152
651,2112,142134.9116422874
652,2113,125030.72931767721
653,2114,136065.48979409132
654,2115,167950.95535356458
655,2116,123867.18044412788
656,2117,150710.51438673493
657,2118,134750.67364571895
658,2119,124615.35998314247
659,2120,90729.47848995728
660,2121,84797549055474.61
661,2122,109183.07562875096
662,2123,82766.89105518954
663,2124,166989.13071019994
664,2125,116813.03845961858
665,2126,163444.54949590703
666,2127,-5672625490856732.0
667,2128,112230.70361304283
668,2129,37415.897000995465
669,2130,148765.09457934275
670,2131,109154.98155828472
671,2132,121339.12393590063
672,2133,133897.6902983291
673,2134,117171.50871849433
674,2135,87022.91423083702
675,2136,70600.72274235357
676,2137,105925.71826841822
677,2138,137531.80193405086
678,2139,139389.60169523535
679,2140,151641.21578647476
680,2141,179924.59331672126
681,2142,128382.72034406476
682,2143,150937.9332430195
683,2144,112665.87924456829
684,2145,144549.94217464235
685,2146,201621.3571752673
686,2147,128031.35679330304
687,2148,111855.29624997964
688,2149,130114.86607934721
689,2150,252162.28770122724
690,2151,113339.05772940861
691,2152,206342.4839564697
692,2153,173754.84586496
693,2154,112234.0936376499
694,2155,144291.9613574762
695,2156,250325.51969484193
696,2157,229118.87211329397
697,2158,236383.78142206976
698,2159,212913.6802509199
699,2160,194994.75973731698
700,2161,231545.67720514955
701,2162,353198.9133987222
702,2163,376893.3579230979
703,2164,249081.44668718707
704,2165,199894.77780774143
705,2166,159484.86035377905
706,2167,230021.07135164505
707,2168,210156.5972459647
708,2169,195828.39069425454
709,2170,217272.86448046612
710,2171,164735.58103418723
711,2172,142205.5507943565
712,2173,191754.09262146195
713,2174,218760.17608889192
714,2175,280084.7231053123
715,2176,311629.1126673906
716,2177,230647.46464977087
717,2178,211504.94724265952
718,2179,115880.5787105686
719,2180,234278.42851400003
720,2181,194245.9712228165
721,2182,220091.23474296974
722,2183,190047.1274589277
723,2184,119445.01921241032
724,2185,124544.63963527419
725,2186,-3645629416530871.0
726,2187,133813.45121375704
727,2188,149763.64945484744
728,2189,285664.1559677385
729,2190,94659.73585092463
730,2191,78152.1470634737
731,2192,72123.77969182655
732,2193,137285.96879903367
733,2194,108316.38737534359
734,2195,109450.9455815074
735,2196,100177.43424951518
736,2197,130968.40672376659
737,2198,172982.50378212705
738,2199,192445.2204935006
739,2200,155743.64609486004
740,2201,158954.3900935934
741,2202,206318.96177492244
742,2203,136035.00139430258
743,2204,201966.23992657568
744,2205,136390.1302328105
745,2206,161799.56749778846
746,2207,226513.68662472256
747,2208,264781.72141206544
748,2209,275498.1491134167
749,2210,124900.09928198764
750,2211,123991.24031783454
751,2212,128277.77037144639
752,2213,114675.20401294576
753,2214,146797.5267808712
754,2215,99971.32448858069
755,2216,165151.0446405867
756,2217,91826.37241962226
757,2218,7558989752364305.0
758,2219,7558989752327693.0
759,2220,12692.140145097394
760,2221,351816.99045581464
761,2222,308972.65523875924
762,2223,284277.3480518386
763,2224,202991.30183671042
764,2225,113956.22918711882
765,2226,176361.4803587026
766,2227,186913.76886822004
767,2228,290450.41487107705
768,2229,251340.56873304117
769,2230,152677.36340864608
770,2231,216076.80697668483
771,2232,189266.67144436156
772,2233,187987.84185154503
773,2234,249235.08971251128
774,2235,225726.88212697674
775,2236,243356.0835844595
776,2237,291523.57230327
777,2238,198185.65546609275
778,2239,117497.64105081372
779,2240,150099.5691885394
780,2241,126837.61837350298
781,2242,127238.62329408107
782,2243,133425.91541039152
783,2244,118329.56017647265
784,2245,135230.06274703378
785,2246,141478.04190048994
786,2247,141534.11965324916
787,2248,114783.92173057655
788,2249,104603.32793840207
789,2250,122385.60510507505
790,2251,113461.23315699352
791,2252,195331.2160626892
792,2253,154180.93405051483
793,2254,174461.57421752205
794,2255,183445.53333427524
795,2256,160739.6211004248
796,2257,195751.77978919307
797,2258,145196.92344214022
798,2259,172275.09663887694
799,2260,123121.9083319474
800,2261,226546.7040582411
801,2262,233403.75700600818
802,2263,394941.7724015922
803,2264,465429.08899304736
804,2265,147558.41530307708
805,2266,343263.9357625535
806,2267,373015.9959049048
807,2268,510089.8814781327
808,2269,155856.16696063802
809,2270,189445.6989276684
810,2271,212240.76438957872
811,2272,196678.49626871385
812,2273,150018.88015654497
813,2274,178759.5196661842
814,2275,174504.62537596887
815,2276,199406.55578998243
816,2277,185872.42989269784
817,2278,156001.52894406952
818,2279,123329.32237440348
819,2280,108000.22911612969
820,2281,142673.4060440408
821,2282,160989.40837168833
822,2283,109147.64392961143
823,2284,130702.14732227754
824,2285,144751.68259656988
825,2286,120170.79749336746
826,2287,393551.57328527234
827,2288,297137.40774336923
828,2289,348534.31548380665
829,2290,439370.0779117923
830,2291,348757.6565054017
831,2292,431172.9937038524
832,2293,453254.2902203817
833,2294,394433.9292618544
834,2295,446327.46222081315
835,2296,288689.0854725987
836,2297,405718.00940406276
837,2298,392408.69261626387
838,2299,331145.7663874859
839,2300,326333.53474954097
840,2301,342197.21371659124
841,2302,265403.1540571265
842,2303,252251.61173077207
843,2304,270348.30014858814
844,2305,202598.16528427787
845,2306,197577.42356519448
846,2307,207457.66772522824
847,2308,224404.68367514946
848,2309,320944.02373653837
849,2310,215144.03651613416
850,2311,203982.22038913472
851,2312,201890.37676229235
852,2313,168231.36523782508
853,2314,193639.94820129685
854,2315,180147.8716062717
855,2316,198346.1192264324
856,2317,199015.1880965517
857,2318,183854.58940880047
858,2319,190640.28285902645
859,2320,173231.40109565062
860,2321,243699.74072715687
861,2322,195073.15991230123
862,2323,207108.22468924336
863,2324,178771.834527459
864,2325,213309.4644158301
865,2326,168184.49907679157
866,2327,194097.70951811085
867,2328,215748.28321210993
868,2329,192958.62573479256
869,2330,182321.55727067217
870,2331,349749.80904784147
871,2332,388286.48016964225
872,2333,323579.97538421396
873,2334,290280.20222722925
874,2335,313345.26643093815
875,2336,315201.68489337293
876,2337,201680.03370113578
877,2338,257121.3373748227
878,2339,212604.38733189786
879,2340,385901.4062755094
880,2341,210145.48098578397
881,2342,230515.3301358167
882,2343,223947.62345620617
883,2344,214318.76902084518
884,2345,238932.98691490572
885,2346,216444.81366359908
886,2347,211014.9798415578
887,2348,255269.92647056095
888,2349,211062.84728965815
889,2350,324405.0266828039
890,2351,299478.9397940547
891,2352,247641.50770796416
892,2353,243949.0433085761
893,2354,170097.84631706262
894,2355,153281.0518067954
895,2356,147455.4913829188
896,2357,192486.6246616277
897,2358,201474.91747723147
898,2359,138470.61663020495
899,2360,101480.24661551649
900,2361,158254.02617470175
901,2362,241811.49914498953
902,2363,128029.26593621122
903,2364,140789.40441803914
904,2365,202115.42817949178
905,2366,182066.80059408676
906,2367,210822.2678555576
907,2368,217125.28839225555
908,2369,221826.35911279917
909,2370,172015.77030320652
910,2371,161469.36230026511
911,2372,201108.51661069877
912,2373,294221.3314906759
913,2374,305738.94348684
914,2375,246459.09481246723
915,2376,261931.3489903235
916,2377,324889.9821813437
917,2378,150506.64672750002
918,2379,213145.81925668428
919,2380,147464.16636335896
920,2381,165093.93231698126
921,2382,208333.76157361548
922,2383,194331.91782769933
923,2384,224192.53423232585
924,2385,159536.73118002666
925,2386,125082.65826677158
926,2387,120837.31311444845
927,2388,110417.23421022482
928,2389,100046.6438222141
929,2390,149715.0389835206
930,2391,129807.94233481446
931,2392,113037.24436496291
932,2393,175529.79704068694
933,2394,151739.03713907627
934,2395,205866.3397126752
935,2396,127402.1129886983
936,2397,219415.9279071372
937,2398,123454.34968345566
938,2399,68319.59236170072
939,2400,41832.876902791206
940,2401,149715.60449036444
941,2402,137402.69830340613
942,2403,153833.39460974466
943,2404,155590.66196253616
944,2405,149957.02507309522
945,2406,135491.14670659974
946,2407,123486.51763187815
947,2408,124845.31280583004
948,2409,108445.21406298224
949,2410,181124.3171844869
950,2411,109354.81038180972
951,2412,155599.8013614444
952,2413,119548.32414432522
953,2414,191130.914719183
954,2415,135567.4088994423
955,2416,133084.87627896667
956,2417,145275.65021276195
957,2418,139620.0387830292
958,2419,118486.1785140303
959,2420,124971.6756372815
960,2421,3681733.772612501
961,2422,108970.41675070394
962,2423,129617.28261010582
963,2424,131557.7328236685
964,2425,183558.9786266936
965,2426,138313.95872435952
966,2427,146655.2621793938
967,2428,197412.79933723155
968,2429,89349.09265390132
969,2430,121944.30212679598
970,2431,85521.4352730466
971,2432,176337.84738501767
972,2433,148851.79654511204
973,2434,146975.00003080443
974,2435,168672.20670911297
975,2436,111374.24440236762
976,2437,95081.73510835133
977,2438,99988.74614104768
978,2439,86648.6426778012
979,2440,131155.67212232435
980,2441,88751.58961994201
981,2442,87265.48331400426
982,2443,158684.37143525248
983,2444,128430.6433710577
984,2445,81295.74791784352
985,2446,151721.00374000566
986,2447,209788.39251014916
987,2448,135772.64402719028
988,2449,106178.44534105202
989,2450,168124.16970515437
990,2451,94212.54590985319
991,2452,181419.68993560318
992,2453,100888.3298103516
993,2454,128225.89353390876
994,2455,118183.10927585745
995,2456,183084.3088918454
996,2457,158305.48074448435
997,2458,139545.96349138813
998,2459,124324.3869343265
999,2460,136314.52843505563
1000,2461,133597.56226520846
1001,2462,132329.79306043917
1002,2463,130214.02929454716
1003,2464,197967.85893517127
1004,2465,135083.41331280023
1005,2466,115087.18356361939
1006,2467,109691.91617334308
1007,2468,119957.99140954809
1008,2469,110647.55217125546
1009,2470,210664.82685598033
1010,2471,227306.51276920084
1011,2472,174391.5156638394
1012,2473,120858.4425326162
1013,2474,75013.3492326662
1014,2475,212124.71870225947
1015,2476,115383.45765904151
1016,2477,124962.02595132263
1017,2478,151732.08825097838
1018,2479,109409.20677950373
1019,2480,182285.25412987592
1020,2481,122086.14244812168
1021,2482,86269.24210411403
1022,2483,98757.93914903747
1023,2484,124150.0114795682
1024,2485,134620.75089618517
1025,2486,176799.52957911137
1026,2487,181539.2455084878
1027,2488,173472.94538082182
1028,2489,152677.19636688568
1029,2490,144253.00943139382
1030,2491,98279.08875923697
1031,2492,183263.32474453934
1032,2493,160298.51543456316
1033,2494,153395.40686544823
1034,2495,74180.00648804614
1035,2496,226318.74500723835
1036,2497,165419.21357683232
1037,2498,107499.63779755775
1038,2499,89014.50647294102
1039,2500,118390.43106720177
1040,2501,145474.02670044499
1041,2502,155672.2369749453
1042,2503,127919.8593253349
1043,2504,3869827.739002635
1044,2505,230185.43387259217
1045,2506,249591.26255369
1046,2507,271171.51241879025
1047,2508,246193.200932913
1048,2509,212657.32346444624
1049,2510,206650.62027774844
1050,2511,175639.44791280292
1051,2512,213970.75513326935
1052,2513,218040.68744580448
1053,2514,328911.0257739201
1054,2515,161084.4028610303
1055,2516,183122.98541280022
1056,2517,155208.43209277513
1057,2518,149538.2946288325
1058,2519,251746.61293387553
1059,2520,221060.16502788197
1060,2521,180121.69544801908
1061,2522,223714.04894808214
1062,2523,107441.6766511877
1063,2524,142234.2010990288
1064,2525,-3645629416534031.0
1065,2526,165417.42711093044
1066,2527,124699.36644556327
1067,2528,148878.3220860865
1068,2529,35159.26261543902
1069,2530,117218.08596343873
1070,2531,263078.5843020608
